ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region,region_distribution/126/percentage,region_distribution/126/region,region_distribution/127/percentage,region_distribution/127/region
"This was a historic moment and we're part of a historic conversation. Our Board member, Omar Ricci, testified to Congress on the threat of ignoring white supremacist violence on Muslims and America as a whole.

We will not slow down as we work to increase progress in our perceptions, our power in politics, and pride in our identity. Ramadan is a month of action and generosity. On this final stretch of #Ramadan, will you support us once more to help us reach our goal? Your #zakat-eligible, tax-deductible donation today will be doubled by a generous donor. Help us continue the fight. #TogetherWeCan",2019-05-31T22:42:16+0000,the Muslim Public Affairs Council (MPAC),0,99,0,999,0.017241,Florida,0.017241,Hawaii,0.051724,Illinois,0.017241,Montana,0.017241,New Jersey,0.034483,New York,0.086207,Texas,0.051724,Virginia,0.017241,Washington,0.689655,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Since day one of his administration, Donald Trump has demonized and criminalized people who pose the greatest threat to his white supremacist regime. His FBI is using racist tactics to punish Black activists and systematically sabotage Black-led movements like the Movement for Black Lives.

Tell the FBI: Stop spying on Black activists and drop the racist Black Identity Extremist (BIE) designation now. Sign the petition here",2019-05-23T16:31:40+0000,CREDO Mobile,0,99,0,999,0.090909,New Hampshire,0.090909,Colorado,0.090909,Maryland,0.090909,Kentucky,0.181818,Florida,0.090909,Michigan,0.090909,Tennessee,0.090909,California,0.181818,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Since day one of his administration, Donald Trump has demonized and criminalized people who pose the greatest threat to his white supremacist regime. His FBI is using racist tactics to punish Black activists and systematically sabotage Black-led movements like the Movement for Black Lives.

Tell the FBI: Stop spying on Black activists and drop the racist Black Identity Extremist (BIE) designation now. Sign the petition here",2019-05-23T16:31:40+0000,CREDO Mobile,0,99,0,999,0.035714,Connecticut,0.035714,New Mexico,0.071429,Florida,0.035714,Pennsylvania,0.035714,Oregon,0.071429,North Carolina,0.035714,Indiana,0.071429,New York,0.142857,California,0.035714,Louisiana,0.071429,New Jersey,0.142857,Illinois,0.071429,Ohio,0.142857,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Since day one of his administration, Donald Trump has demonized and criminalized people who pose the greatest threat to his white supremacist regime. His FBI is using racist tactics to punish Black activists and systematically sabotage Black-led movements like the Movement for Black Lives.

Tell the FBI: Stop spying on Black activists and drop the racist Black Identity Extremist (BIE) designation now. Sign the petition here",2019-05-23T16:31:40+0000,CREDO Mobile,0,99,0,999,0.037037,Missouri,0.037037,Pennsylvania,0.037037,New Hampshire,0.037037,Virginia,0.037037,Maryland,0.074074,Illinois,0.074074,New York,0.037037,Oregon,0.148148,North Carolina,0.111111,Washington,0.111111,Florida,0.185185,California,0.037037,Connecticut,0.037037,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Since day one of his administration, Donald Trump has demonized and criminalized people who pose the greatest threat to his white supremacist regime. His FBI is using racist tactics to punish Black activists and systematically sabotage Black-led movements like the Movement for Black Lives.

Tell the FBI: Stop spying on Black activists and drop the racist Black Identity Extremist (BIE) designation now. Sign the petition here",2019-05-23T16:31:40+0000,CREDO Mobile,0,99,0,999,0.037037,Colorado,0.037037,Oregon,0.074074,Michigan,0.074074,Pennsylvania,0.037037,New Jersey,0.037037,Missouri,0.037037,New Mexico,0.037037,Florida,0.074074,Illinois,0.037037,Washington,0.074074,Maryland,0.185185,California,0.111111,Wisconsin,0.037037,Kentucky,0.074074,New York,0.037037,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Since day one of his administration, Donald Trump has demonized and criminalized people who pose the greatest threat to his white supremacist regime. His FBI is using racist tactics to punish Black activists and systematically sabotage Black-led movements like the Movement for Black Lives.

Tell the FBI: Stop spying on Black activists and drop the racist Black Identity Extremist (BIE) designation now. Sign the petition here",2019-05-23T16:31:40+0000,CREDO Mobile,0,99,0,999,0.2,New York,0.2,California,0.1,Maryland,0.1,New Mexico,0.1,Indiana,0.1,Kentucky,0.1,Illinois,0.1,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Since day one of his administration, Donald Trump has demonized and criminalized people who pose the greatest threat to his white supremacist regime. His FBI is using racist tactics to punish Black activists and systematically sabotage Black-led movements like the Movement for Black Lives.

Tell the FBI: Stop spying on Black activists and drop the racist Black Identity Extremist (BIE) designation now. Sign the petition here",2019-05-23T16:31:40+0000,CREDO Mobile,0,99,0,999,0.033333,Minnesota,0.033333,Nebraska,0.033333,Massachusetts,0.033333,Hawaii,0.066667,Illinois,0.066667,California,0.066667,Ohio,0.066667,Washington,0.033333,New Mexico,0.133333,Florida,0.033333,Arizona,0.066667,Colorado,0.066667,Pennsylvania,0.066667,Michigan,0.033333,Maryland,0.033333,North Carolina,0.033333,New Jersey,0.033333,Connecticut,0.066667,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You want to check out this argument against ""centrism"" or ""incrementalism."" I call it setting up the ball for Republicans to knock the ball out of the park in there want to take the country back to the year 1850.  Aren't we fighting the fight for a woman to have control over her own body again? I understand that there are differing viewpoints on that even here, but who wants to defend a government full of ""boomers"" that pretend science doesn't exist to make that decision? Or States Rights? We read here; we know that is just a tired dog-whistle for people trying to mask an evil use of the state to enforce their will on people long after the country sees the evil. It’s old and unoriginal.  Here is AOC. arguing that it is time to stop giving our reasonable values away to hateful, racist, sexist, bigoted dinosaurs. I'm with AOC, people who are sitting at home are there because they know we are just setting up for Trump 2, which will be worse because the sequel will get to learn from the present manifestation of the United States unwillingness to repent from its original sin. Look at the success of this one. A whole generation of movies, media, and the election of Barack Obama because he was the best candidate saying we will not compromise with hate and that is what makes us great. Now the tone is, “let’s see if we can meet hate in the middle somewhere. We don’t want to be divisive.” Hatred is divisive by nature, separating yourself from it, naming it, and declaring open war against it is unity for the righteous. Anything else is compromising values that ought not even be under consideration for compromise. We don’t vote for demographic changes in this country because we aren’t bigots that vote on whether a person must be white, black, brown, or etc. to live. That is what Nazis do and part of being a citizen of the United States is not being a Nazi. That was common sense and it ought return to being common sense.
 
The only compromise there can be with willful and intentional evil is evil. It used to be unarguable that hating another person because they were born a bit different from you was evil. Magically, that wisdom has been forgotten, except when it can be cynically weaponized by the very same party that has been soft selling bigotry as long as I’ve been alive. Everyone knows that is true, even the people that come lie about it. So, they come up with “post-truth.” If you shot a person, they are shot. If a white supremacist goes grabbing his gun and write a manifesto telling you the president is setting the right tone for him to hear what he wants to hear, and he wants to hear that he should murder for the “White Race” because he thinks that “their” women might choose chocolate milk as part of a Jewish conspiracy everyone he kills is dead. There is no debate that is going to bring our Jewish brothers and sisters back. There isn’t a bit of sophistry that will allow us to laugh with our lost Muslim brothers and sisters. No politician trolling on the floor of the house is going to bring back the smiling faces of the descendants of slaves that have now become regular victims of a problem that is obvious and undeniable.  Acting as if the same jurors’ parents didn’t vote the same way in the face of equally obvious atrocities is a denial of history as the survivors of that history stand witness. The shame of families seperated for fleeing violence and seeking shelter in the United States to be treated worse than prisoners will not wash off when we send the politicians that were elected on their backs to public disgrace, but that is where they must go if the flag is to be anything other than a byword. Evil and its compromises. 

As a country, a population has taught its children to hate In service to a myth we didn’t need and  to maintain policies that are quickly taking us right back to the time of the United States most long-standing sin. Although one of the two major political parties has found a great deal of success over the years through keeping those feelings and the tragedies that underlie those feelings at the four front, what it has cost them is evident as people calling themselves followers of Christ put a mentally unstable womanizer in the place of Jesus. Every Christian knows idolatry is the heart of all sin, yet you engage in it openly and just yell that you are not. The smarter ones will even bear false witness towards the people that point out this hypocrisy. But back to compromise. Take a look at the state of Trump and his party, then remind yourself that it started with a compromise with willful and intentional evil. Who are these people that are in the middle on this? I think we need to bet that they might be double agents or walk a different way so as not to get their ends. 
I’m tired of children killing people because we can put warning labels on rap songs and video games, but not hate speech. This is a capitalist economy, as everyone keeps yelling as loud as they can, if it is being done, then it is being done for money. Let us try to go forward with vision as uncompromising as the leaders that drug this country into the mud, for the things we all want the future of our children to be. At least if you believe that good can overcome evil. I do. And evil made some steps toward its vision, now let’s try good. Once, the country was coming out of a dark time and a generation passed the torch to the children hoping that they could fix all the pain and destruction. The “Boomers” got us a little ways. Now it’s time for the “Boomers” to do the same. Next, it will be time for another generation to do the same. It will only be that way if the “Boomers” lend their wisdom but pass the torch.",2019-05-20T09:31:15+0000,"Garland D'Juan East,am",0,99,0,999,0.027149,Alabama,0.001131,Rhode Island,0.005656,New Hampshire,0.005656,New Jersey,0.007919,New Mexico,0.020362,New York,0.040724,North Carolina,0.002262,North Dakota,0.044118,Ohio,0.023756,Oklahoma,0.019231,Oregon,0.031674,Pennsylvania,0.0181,South Carolina,0.015837,Nebraska,0.00905,South Dakota,0.031674,Tennessee,0.054299,Texas,0.006787,Utah,0.003394,Vermont,0.016968,Virginia,0.028281,Washington,0.010181,West Virginia,0.024887,Wisconsin,0.006787,Wyoming,0.011312,Nevada,0.003394,Montana,0.006787,Alaska,0.035068,Illinois,0.023756,Arizona,0.021493,Arkansas,0.036199,California,0.013575,Colorado,0.004525,Connecticut,0.002262,Delaware,0.032805,Florida,0.036199,Georgia,0.005656,Hawaii,0.006787,Idaho,0.035068,Indiana,0.045249,Missouri,0.026018,Iowa,0.020362,Kansas,0.030543,Kentucky,0.020362,Louisiana,0.016968,Maine,0.005656,Maryland,0.015837,Massachusetts,0.03733,Michigan,0.029412,Minnesota,0.020362,Mississippi,0.001131,"Washington, District of Columbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This was a historic moment and we're part of a historic conversation. Today, our Board member, Omar Ricci, testified to Congress on the threat of ignoring white supremacist violence on Muslim communities in particular and on America in general. 

We will not slow down as we work to increase progress in our perceptions, our power in politics, and pride in our identity. Ramadan is a month of action and generosity. Your donation today helps us continue the fight.",2019-05-19T21:53:40+0000,the Muslim Public Affairs Council (MPAC),100,499,10000,49999,0.003497,Alabama,0.010992,Oregon,0.006495,Nevada,0.001999,New Hampshire,0.033475,New Jersey,0.002748,New Mexico,0.114914,New York,0.022733,North Carolina,0.003497,North Dakota,0.044716,Ohio,0.007245,Oklahoma,0.034474,Pennsylvania,0.000749,Montana,0.002248,Rhode Island,0.006745,South Carolina,0.000999,South Dakota,0.01349,Tennessee,0.068199,Texas,0.005746,Utah,0.000749,Vermont,0.041469,Virginia,0.023982,Washington,0.003747,West Virginia,0.004996,Nebraska,0.01274,Missouri,0.000749,Alaska,0.001749,Idaho,0.01324,Arizona,0.004746,Arkansas,0.157632,California,0.011991,Colorado,0.010242,Connecticut,0.003497,Delaware,0.020984,"Washington, District of Columbia",0.041469,Florida,0.023233,Georgia,0.000999,Hawaii,0.052461,Illinois,0.002748,Mississippi,0.011491,Indiana,0.005246,Iowa,0.009493,Kansas,0.010992,Kentucky,0.007744,Louisiana,0.004746,Maine,0.020235,Maryland,0.023482,Massachusetts,0.030727,Michigan,0.046965,Minnesota,0.010492,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Republican primary is over, and we have an opponent: Dan Bishop.

He first came to prominence as the architect of HB2, North Carolina’s “bathroom bill."" Just days after the white supremacist rally in Charlottesville, he invested in a social media site popular among white supremacists. Chip in now to help us stop him and win our race.",2019-05-15T15:18:06+0000,McCready for Congress,0,99,0,999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meet our new opponent: Dan Bishop. He’s a far-right extremist known for his history of promoting hate and discrimination.

In 2016, he was the architect of HB2, North Carolina’s “bathroom bill” that discriminated against the LGBTQ community and cost our state billions of dollars. Just days after the white supremacist rally in Charlottesville, he invested in a social media company known for allowing hate speech and popular among white supremacists.",2019-05-15T12:20:44+0000,McCready for Congress,0,99,0,999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meet our new opponent: Dan Bishop. He’s a far-right extremist known for his history of promoting hate and discrimination.

In 2016, he was the architect of HB2, North Carolina’s “bathroom bill” that discriminated against the LGBTQ community and cost our state billions of dollars. Just days after the white supremacist rally in Charlottesville, he invested in a social media company known for allowing hate speech and popular among white supremacists.",2019-05-15T12:20:15+0000,McCready for Congress,0,99,0,999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meet our new opponent: Dan Bishop. He’s a far-right extremist known for his history of promoting hate and discrimination.

In 2016, he was the architect of HB2, North Carolina’s “bathroom bill” that discriminated against the LGBTQ community and cost our state billions of dollars. Just days after the white supremacist rally in Charlottesville, he invested in a social media company known for allowing hate speech and popular among white supremacists.",2019-05-15T12:20:15+0000,McCready for Congress,0,99,0,999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meet our new opponent: Dan Bishop. He’s a far-right extremist known for his history of promoting hate and discrimination.

In 2016, he was the architect of HB2, North Carolina’s “bathroom bill” that discriminated against the LGBTQ community and cost our state billions of dollars. Just days after the white supremacist rally in Charlottesville, he invested in a social media company known for allowing hate speech and popular among white supremacists.",2019-05-15T12:20:15+0000,McCready for Congress,0,99,1000,4999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Republican primary is over, and we have an opponent: Dan Bishop.

He first came to prominence as the architect of HB2, North Carolina’s “bathroom bill."" Just days after the white supremacist rally in Charlottesville, he invested in a social media site popular among white supremacists. Chip in now to help us stop him and win our race.",2019-05-15T12:20:13+0000,McCready for Congress,0,99,0,999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meet our new opponent: Dan Bishop. He’s a far-right extremist known for his history of promoting hate and discrimination.

In 2016, he was the architect of HB2, North Carolina’s “bathroom bill” that discriminated against the LGBTQ community and cost our state billions of dollars. Just days after the white supremacist rally in Charlottesville, he invested in a social media company known for allowing hate speech and popular among white supremacists.",2019-05-15T12:20:09+0000,McCready for Congress,100,499,1000,4999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meet our new opponent: Dan Bishop. He’s a far-right extremist known for his history of promoting hate and discrimination.

In 2016, he was the architect of HB2, North Carolina’s “bathroom bill” that discriminated against the LGBTQ community and cost our state billions of dollars. Just days after the white supremacist rally in Charlottesville, he invested in a social media company known for allowing hate speech and popular among white supremacists.",2019-05-15T12:20:09+0000,McCready for Congress,0,99,1000,4999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meet our new opponent: Dan Bishop. He’s a far-right extremist known for his history of promoting hate and discrimination.

In 2016, he was the architect of HB2, North Carolina’s “bathroom bill” that discriminated against the LGBTQ community and cost our state billions of dollars. Just days after the white supremacist rally in Charlottesville, he invested in a social media company known for allowing hate speech and popular among white supremacists.",2019-05-15T12:20:09+0000,McCready for Congress,100,499,10000,49999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
