ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"President Trump’s racist attacks on Rep. Ilhan Omar are some of the most vile we've ever seen from an elected official. That’s why it’s so important that we stand with Ilhan and show her and Trump that the Working Families Party has her back.

Split a donation between WFP and Representative Omar right now ↓",2019-08-16T18:14:32+0000,Working Families Party,0,99,1000,4999,0.009124,Connecticut,0.011861,New Mexico,0.010949,Hawaii,0.036496,Illinois,0.017336,Indiana,0.004562,Louisiana,0.021898,Maryland,0.031022,Massachusetts,0.039234,Michigan,0.016423,Minnesota,0.019161,Missouri,0.008212,New Hampshire,0.071168,New York,0.057482,Florida,0.029197,North Carolina,0.032847,Ohio,0.007299,Oklahoma,0.020985,Oregon,0.031022,Pennsylvania,0.069343,Texas,0.007299,Utah,0.025547,Virginia,0.038321,Washington,0.016423,Wisconsin,0.020073,Georgia,0.00365,Delaware,0.004562,"Washington, District of Columbia",0.010036,South Carolina,0.002737,Idaho,0.006387,Iowa,0.016423,Kansas,0.014599,Kentucky,0.009124,Maine,0.005474,Mississippi,0.00365,Nebraska,0.008212,Nevada,0.019161,New Jersey,0.00365,North Dakota,0.00365,South Dakota,0.020985,Colorado,0.014599,Tennessee,0.004562,Vermont,0.001825,Montana,0.00365,Rhode Island,0.002737,West Virginia,0.010949,Alabama,0.004562,Alaska,0.027372,Arizona,0.006387,Arkansas,0.135949,California,0.001825,Wyoming
"President Trump’s racist attacks on Rep. Ilhan Omar are some of the most vile we've ever seen from an elected official. That’s why it’s so important that we stand with Ilhan and show her and Trump that the Working Families Party has her back.

Split a donation between WFP and Representative Omar right now ↓",2019-08-16T18:14:01+0000,Working Families Party,0,99,1000,4999,0.007846,Alabama,0.035003,Pennsylvania,0.007846,Nevada,0.006035,New Hampshire,0.02233,New Jersey,0.01207,New Mexico,0.050694,New York,0.033193,North Carolina,0.001811,North Dakota,0.031382,Ohio,0.011467,Oklahoma,0.021123,Oregon,0.007242,Rhode Island,0.003018,Montana,0.013881,South Carolina,0.001207,South Dakota,0.013277,Tennessee,0.062161,Texas,0.005432,Utah,0.007846,Vermont,0.023537,Virginia,0.038021,Washington,0.002414,West Virginia,0.014484,Wisconsin,0.007242,Nebraska,0.022933,Missouri,0.003018,Alaska,0.004225,Idaho,0.028968,Arizona,0.009053,Arkansas,0.136391,California,0.019312,Colorado,0.014484,Connecticut,0.001811,Delaware,0.004828,"Washington, District of Columbia",0.078455,Florida,0.021726,Georgia,0.004225,Hawaii,0.038021,Illinois,0.003018,Mississippi,0.018709,Indiana,0.009053,Iowa,0.007846,Kansas,0.017502,Kentucky,0.006639,Louisiana,0.011467,Maine,0.021123,Maryland,0.02414,Massachusetts,0.035607,Michigan,0.015088,Minnesota,0.001811,Wyoming
"President Trump’s incessant Twitter attacks on Rashida Tlaib are not surprising, but they are still disgusting. Every time he presses “Tweet,” he openly fans the flames of racist attacks against her.

But Rashida isn’t afraid to take him on, or to stand unequivocally with working people against Trump. That’s why the Working Families Party is so proud to endorse her, and why it is so important to show that we have her back. Split a donation between Rashida Tlaib and WFP today.",2019-08-16T18:14:01+0000,Working Families Party,0,99,0,999,0.012658,Alabama,0.050633,Pennsylvania,0.012658,Nebraska,0.012658,Nevada,0.037975,New York,0.037975,North Carolina,0.012658,Oklahoma,0.025316,Oregon,0.012658,Rhode Island,0.037975,Minnesota,0.012658,South Carolina,0.012658,South Dakota,0.050633,Texas,0.037975,Virginia,0.050633,Washington,0.012658,West Virginia,0.012658,Missouri,0.025316,Michigan,0.025316,Arizona,0.151899,California,0.012658,Georgia,0.012658,Louisiana,0.012658,New Hampshire,0.012658,Ohio,0.012658,Tennessee,0.012658,Utah,0.037975,Florida,0.063291,Massachusetts,0.063291,Illinois,0.037975,Indiana,0.012658,Iowa,0.012658,Kentucky,0.025316,Maine,0.012658,Maryland,0.012658,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Trump’s racist attacks on Rep. Ilhan Omar are some of the most vile we've ever seen from an elected official. That’s why it’s so important that we stand with Ilhan and show her and Trump that the Working Families Party has her back.

Split a donation between WFP and Representative Omar right now ↓",2019-08-16T18:13:28+0000,Working Families Party,0,99,1000,4999,0.003341,Wyoming,0.003341,North Dakota,0.014477,Missouri,0.004454,Montana,0.006682,Nebraska,0.006682,Nevada,0.006682,New Hampshire,0.032294,New Jersey,0.008909,New Mexico,0.051225,New York,0.038976,North Carolina,0.036748,Ohio,0.014477,Minnesota,0.008909,Oklahoma,0.016704,Oregon,0.04343,Pennsylvania,0.012249,South Carolina,0.013363,Tennessee,0.070156,Texas,0.005568,Utah,0.004454,Vermont,0.035635,Virginia,0.040089,Washington,0.003341,Mississippi,0.034521,Michigan,0.002227,South Dakota,0.077951,Florida,0.002227,West Virginia,0.011136,Alabama,0.003341,Alaska,0.016704,Arizona,0.003341,Arkansas,0.119154,California,0.023385,Colorado,0.008909,Connecticut,0.005568,Delaware,0.001114,"Washington, District of Columbia",0.023385,Georgia,0.028953,Massachusetts,0.005568,Hawaii,0.008909,Idaho,0.036748,Illinois,0.022272,Indiana,0.010022,Iowa,0.011136,Kansas,0.016704,Kentucky,0.007795,Louisiana,0.004454,Maine,0.021158,Maryland,0.011136,Wisconsin,,
"President Trump’s incessant Twitter attacks on Rashida Tlaib are not surprising, but they are still disgusting. Every time he presses “Tweet,” he openly fans the flames of racist attacks against her.

But Rashida isn’t afraid to take him on, or to stand unequivocally with working people against Trump. That’s why the Working Families Party is so proud to endorse her, and why it is so important to show that we have her back. Split a donation between Rashida Tlaib and WFP today.",2019-08-16T18:13:28+0000,Working Families Party,0,99,0,999,0.015625,Alabama,0.015625,New Mexico,0.015625,Rhode Island,0.03125,Pennsylvania,0.015625,North Carolina,0.078125,Minnesota,0.046875,Maine,0.015625,Louisiana,0.046875,Colorado,0.15625,California,0.015625,Arizona,0.015625,Vermont,0.015625,Oregon,0.03125,Ohio,0.015625,New York,0.015625,New Hampshire,0.046875,Florida,0.015625,Missouri,0.015625,Kentucky,0.03125,Kansas,0.046875,Iowa,0.015625,Idaho,0.03125,Virginia,0.015625,South Carolina,0.015625,North Dakota,0.015625,Nebraska,0.015625,Michigan,0.03125,Massachusetts,0.03125,Indiana,0.046875,Illinois,0.078125,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Trump’s racist attacks on Rep. Ilhan Omar are some of the most vile we've ever seen from an elected official. That’s why it’s so important that we stand with Ilhan and show her and Trump that the Working Families Party has her back.

Split a donation between WFP and Representative Omar right now ↓",2019-08-16T18:12:49+0000,Working Families Party,0,99,0,999,0.012097,Maine,0.016129,Oklahoma,0.004032,Mississippi,0.012097,Missouri,0.004032,New Hampshire,0.028226,New Jersey,0.020161,New Mexico,0.096774,New York,0.016129,North Carolina,0.028226,Ohio,0.020161,Oregon,0.040323,Michigan,0.056452,Pennsylvania,0.032258,Tennessee,0.052419,Texas,0.016129,Utah,0.004032,Vermont,0.024194,Virginia,0.040323,Washington,0.016129,Wisconsin,0.004032,Minnesota,0.024194,Maryland,0.020161,Massachusetts,0.020161,Arizona,0.004032,Montana,0.004032,Nebraska,0.004032,Rhode Island,0.004032,Hawaii,0.004032,Kentucky,0.012097,Louisiana,0.012097,South Carolina,0.004032,West Virginia,0.064516,California,0.012097,Kansas,0.028226,Colorado,0.012097,Connecticut,0.008065,Delaware,0.064516,Florida,0.068548,Georgia,0.028226,Illinois,0.016129,Indiana,0.020161,Iowa,0.020161,Arkansas,,,,,,,,,,,,,,,,
"President Trump’s incessant Twitter attacks on Rashida Tlaib are not surprising, but they are still disgusting. Every time he presses “Tweet,” he openly fans the flames of racist attacks against her.

But Rashida isn’t afraid to take him on, or to stand unequivocally with working people against Trump. That’s why the Working Families Party is so proud to endorse her, and why it is so important to show that we have her back. Split a donation between Rashida Tlaib and WFP today.",2019-08-16T18:12:49+0000,Working Families Party,0,99,0,999,0.01,Colorado,0.01,Iowa,0.05,Virginia,0.07,Texas,0.01,Tennessee,0.01,Rhode Island,0.03,Pennsylvania,0.02,Oregon,0.04,New York,0.01,New Mexico,0.03,New Jersey,0.01,Nevada,0.02,Missouri,0.03,Michigan,0.01,Louisiana,0.01,Kansas,0.02,Indiana,0.01,Kentucky,0.01,Illinois,0.01,Hawaii,0.03,Georgia,0.07,Florida,0.01,Connecticut,0.04,Arizona,0.05,Ohio,0.04,North Carolina,0.05,Minnesota,0.04,Massachusetts,0.01,Maine,0.15,California,0.01,Oklahoma,0.02,Maryland,0.06,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Trump’s incessant Twitter attacks on Rashida Tlaib are not surprising, but they are still disgusting. Every time he presses “Tweet,” he openly fans the flames of racist attacks against her.

But Rashida isn’t afraid to take him on, or to stand unequivocally with working people against Trump. That’s why the Working Families Party is so proud to endorse her, and why it is so important to show that we have her back. Split a donation between Rashida Tlaib and WFP today.",2019-08-16T18:11:38+0000,Working Families Party,0,99,0,999,0.010638,Alabama,0.031915,Washington,0.042553,Virginia,0.010638,South Dakota,0.010638,South Carolina,0.021277,North Carolina,0.031915,Minnesota,0.021277,Maryland,0.010638,Iowa,0.010638,Indiana,0.021277,Hawaii,0.010638,"Washington, District of Columbia",0.010638,Connecticut,0.021277,Colorado,0.010638,Arkansas,0.010638,Arizona,0.010638,Vermont,0.06383,California,0.06383,Michigan,0.053191,Florida,0.031915,Georgia,0.053191,Illinois,0.021277,Kansas,0.021277,Kentucky,0.010638,Massachusetts,0.053191,Missouri,0.010638,Utah,0.021277,New Jersey,0.095745,New York,0.042553,Ohio,0.021277,Oregon,0.095745,Pennsylvania,0.021277,Texas,0.021277,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Trump’s racist attacks on Rep. Ilhan Omar are some of the most vile we've ever seen from an elected official. That’s why it’s so important that we stand with Ilhan and show her and Trump that the Working Families Party has her back.

Split a donation between WFP and Representative Omar right now ↓",2019-08-16T18:11:38+0000,Working Families Party,0,99,0,999,0.006083,Alabama,0.008516,Delaware,0.00365,Rhode Island,0.013382,South Carolina,0.041363,Washington,0.001217,Montana,0.001217,South Dakota,0.009732,Vermont,0.027981,Arizona,0.149635,California,0.012165,Colorado,0.086375,Florida,0.007299,Oklahoma,0.03528,Illinois,0.006083,Iowa,0.065693,New York,0.020681,Ohio,0.03163,Pennsylvania,0.012165,Tennessee,0.064477,Texas,0.004866,Utah,0.029197,Virginia,0.00365,West Virginia,0.021898,Oregon,0.001217,North Dakota,0.00365,Alaska,0.009732,Maine,0.007299,Arkansas,0.013382,Connecticut,0.006083,"Washington, District of Columbia",0.040146,Georgia,0.004866,Hawaii,0.004866,Idaho,0.019465,Indiana,0.008516,Kansas,0.008516,Kentucky,0.008516,Louisiana,0.025547,Maryland,0.026764,North Carolina,0.013382,Massachusetts,0.021898,Michigan,0.012165,Minnesota,0.004866,Mississippi,0.021898,Missouri,0.004866,Nebraska,0.007299,Nevada,0.009732,New Hampshire,0.026764,New Jersey,0.007299,New Mexico,0.017032,Wisconsin,,
"President Trump’s racist attacks on Rep. Ilhan Omar are some of the most vile we've ever seen from an elected official. That’s why it’s so important that we stand with Ilhan and show her and Trump that the Working Families Party has her back.

Split a donation between WFP and Representative Omar right now ↓",2019-08-16T18:11:03+0000,Working Families Party,0,99,0,999,0.002387,Delaware,0.011933,Louisiana,0.004773,Alabama,0.00716,Alaska,0.004773,Arkansas,0.019093,Colorado,0.016706,Connecticut,0.02864,Georgia,0.00716,Hawaii,0.004773,Idaho,0.00716,Indiana,0.02864,Maryland,0.031026,Virginia,0.02148,Massachusetts,0.002387,Mississippi,0.02864,Missouri,0.004773,Nebraska,0.009547,New Mexico,0.009547,Oklahoma,0.019093,South Carolina,0.019093,Tennessee,0.00716,West Virginia,0.011933,Wisconsin,0.038186,Washington,0.004773,Vermont,0.004773,Kansas,0.040573,Illinois,0.002387,Nevada,0.009547,North Carolina,0.002387,North Dakota,0.01432,Oregon,0.004773,Rhode Island,0.01432,Arizona,0.128878,California,0.00716,"Washington, District of Columbia",0.071599,Florida,0.01432,Iowa,0.01432,Utah,0.019093,Kentucky,0.004773,Maine,0.0358,Michigan,0.02148,Minnesota,0.00716,New Hampshire,0.02148,New Jersey,0.069212,New York,0.033413,Ohio,0.040573,Pennsylvania,0.062053,Texas,0.004773,Wyoming,,,,
"President Trump’s incessant Twitter attacks on Rashida Tlaib are not surprising, but they are still disgusting. Every time he presses “Tweet,” he openly fans the flames of racist attacks against her.

But Rashida isn’t afraid to take him on, or to stand unequivocally with working people against Trump. That’s why the Working Families Party is so proud to endorse her, and why it is so important to show that we have her back. Split a donation between Rashida Tlaib and WFP today.",2019-08-16T18:11:03+0000,Working Families Party,0,99,0,999,0.047619,Wisconsin,0.047619,Arizona,0.047619,Pennsylvania,0.047619,Ohio,0.047619,New York,0.047619,Mississippi,0.047619,Idaho,0.047619,Colorado,0.095238,California,0.047619,Virginia,0.047619,Florida,0.047619,Utah,0.047619,South Carolina,0.047619,Rhode Island,0.047619,Missouri,0.047619,Minnesota,0.047619,Kansas,0.047619,Iowa,0.095238,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Trump’s racist attacks on Rep. Ilhan Omar are some of the most vile we've ever seen from an elected official. That’s why it’s so important that we stand with Ilhan and show her and Trump that the Working Families Party has her back.

Split a donation between WFP and Representative Omar right now ↓",2019-08-16T18:10:31+0000,Working Families Party,0,99,0,999,0.015038,Georgia,0.012531,Nevada,0.030075,Indiana,0.010025,Iowa,0.010025,Maine,0.017544,Maryland,0.045113,Massachusetts,0.030075,Michigan,0.027569,Minnesota,0.012531,Missouri,0.080201,New York,0.0401,Florida,0.032581,North Carolina,0.012531,Ohio,0.007519,Oklahoma,0.037594,Oregon,0.042607,Pennsylvania,0.06015,Texas,0.005013,Utah,0.010025,Vermont,0.015038,Virginia,0.007519,Hawaii,0.005013,Delaware,0.005013,Idaho,0.002506,New Mexico,0.007519,Kansas,0.007519,Kentucky,0.002506,Mississippi,0.007519,New Hampshire,0.017544,New Jersey,0.002506,South Dakota,0.032581,Illinois,0.002506,Montana,0.002506,Nebraska,0.002506,North Dakota,0.007519,Connecticut,0.010025,Rhode Island,0.007519,Tennessee,0.005013,Wisconsin,0.002506,Wyoming,0.010025,Alabama,0.012531,Alaska,0.030075,Arizona,0.18797,California,0.027569,Colorado,0.0401,Washington,,,,,,,,,,
"President Trump’s incessant Twitter attacks on Rashida Tlaib are not surprising, but they are still disgusting. Every time he presses “Tweet,” he openly fans the flames of racist attacks against her.

But Rashida isn’t afraid to take him on, or to stand unequivocally with working people against Trump. That’s why the Working Families Party is so proud to endorse her, and why it is so important to show that we have her back. Split a donation between Rashida Tlaib and WFP today.",2019-08-16T18:10:31+0000,Working Families Party,0,99,0,999,0.02,Colorado,0.02,Indiana,0.01,Utah,0.04,Texas,0.04,Pennsylvania,0.01,Oklahoma,0.02,Ohio,0.02,North Carolina,0.06,New York,0.02,New Jersey,0.01,Montana,0.01,Minnesota,0.05,Michigan,0.04,Massachusetts,0.01,Kentucky,0.02,Arkansas,0.02,Iowa,0.02,Alabama,0.02,Virginia,0.02,South Carolina,0.04,Oregon,0.01,Nevada,0.01,Nebraska,0.02,Missouri,0.02,Illinois,0.07,Georgia,0.05,Florida,0.01,"Washington, District of Columbia",0.18,California,0.06,Arizona,0.05,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Trump’s racist attacks on Rep. Ilhan Omar are some of the most vile we've ever seen from an elected official. That’s why it’s so important that we stand with Ilhan and show her and Trump that the Working Families Party has her back.

Split a donation between WFP and Representative Omar right now ↓",2019-08-16T18:09:28+0000,Working Families Party,100,499,1000,4999,0.001451,Montana,0.007983,South Carolina,0.01016,New Hampshire,0.026851,New Jersey,0.009434,New Mexico,0.142961,New York,0.024673,North Carolina,0.024673,Ohio,0.024673,Oregon,0.024673,Pennsylvania,0.007257,Rhode Island,0.011611,Tennessee,0.018142,Minnesota,0.029753,Texas,0.006531,Utah,0.007983,Vermont,0.024673,Virginia,0.038462,Washington,0.00508,West Virginia,0.013788,Wisconsin,0.002177,Mississippi,0.001451,Nebraska,0.006531,Nevada,0.013788,Missouri,0.025399,Michigan,0.000726,North Dakota,0.059507,Florida,0.002177,Oklahoma,0.005806,Alabama,0.00508,Alaska,0.029753,Arizona,0.003628,Arkansas,0.164006,California,0.020319,Colorado,0.015239,Connecticut,0.004354,Delaware,0.009434,"Washington, District of Columbia",0.018142,Georgia,0.037736,Massachusetts,0.006531,Hawaii,0.00508,Idaho,0.039913,Illinois,0.010885,Indiana,0.005806,Iowa,0.005806,Kansas,0.01016,Kentucky,0.005806,Louisiana,0.006531,Maine,0.016691,Maryland,0.000726,Wyoming,,
"President Trump’s incessant Twitter attacks on Rashida Tlaib are not surprising, but they are still disgusting. Every time he presses “Tweet,” he openly fans the flames of racist attacks against her.

But Rashida isn’t afraid to take him on, or to stand unequivocally with working people against Trump. That’s why the Working Families Party is so proud to endorse her, and why it is so important to show that we have her back. Split a donation between Rashida Tlaib and WFP today.",2019-08-16T18:09:28+0000,Working Families Party,0,99,0,999,0.010753,"Washington, District of Columbia",0.010753,Missouri,0.005376,Louisiana,0.010753,Indiana,0.010753,Alabama,0.043011,Washington,0.021505,Virginia,0.005376,Utah,0.05914,Texas,0.032258,Tennessee,0.010753,South Carolina,0.032258,Pennsylvania,0.005376,Oklahoma,0.107527,New York,0.026882,New Jersey,0.016129,New Hampshire,0.037634,Minnesota,0.026882,Maryland,0.032258,Colorado,0.005376,New Mexico,0.021505,Ohio,0.026882,Oregon,0.010753,Vermont,0.05914,Arizona,0.134409,California,0.021505,Connecticut,0.026882,Michigan,0.010753,Delaware,0.05914,Florida,0.005376,Georgia,0.043011,Illinois,0.016129,Kansas,0.043011,Massachusetts,0.010753,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Trump’s incessant Twitter attacks on Rashida Tlaib are not surprising, but they are still disgusting. Every time he presses “Tweet,” he openly fans the flames of racist attacks against her.

But Rashida isn’t afraid to take him on, or to stand unequivocally with working people against Trump. That’s why the Working Families Party is so proud to endorse her, and why it is so important to show that we have her back. Split a donation between Rashida Tlaib and WFP today.",2019-08-16T18:08:48+0000,Working Families Party,0,99,0,999,0.007042,Iowa,0.021127,Arizona,0.028169,Pennsylvania,0.028169,South Carolina,0.056338,Texas,0.014085,Virginia,0.077465,Washington,0.014085,Wisconsin,0.035211,Colorado,0.028169,Ohio,0.007042,Hawaii,0.007042,Kansas,0.007042,Maine,0.021127,New Mexico,0.014085,Oklahoma,0.014085,Vermont,0.042254,Oregon,0.042254,North Carolina,0.007042,Rhode Island,0.014085,Indiana,0.007042,Nebraska,0.014085,Arkansas,0.112676,California,0.035211,Connecticut,0.035211,Florida,0.028169,Illinois,0.007042,Kentucky,0.119718,New York,0.035211,Maryland,0.042254,Massachusetts,0.007042,Michigan,0.007042,Minnesota,0.007042,Mississippi,0.021127,Missouri,0.028169,New Jersey,0.007042,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Trump’s racist attacks on Rep. Ilhan Omar are some of the most vile we've ever seen from an elected official. That’s why it’s so important that we stand with Ilhan and show her and Trump that the Working Families Party has her back.

Split a donation between WFP and Representative Omar right now ↓",2019-08-16T18:08:48+0000,Working Families Party,0,99,1000,4999,0.005498,Alabama,0.012371,Oklahoma,0.001375,Nebraska,0.008935,Nevada,0.005498,New Hampshire,0.035052,New Jersey,0.016495,New Mexico,0.134708,New York,0.02268,North Carolina,0.000687,North Dakota,0.027491,Ohio,0.051546,Oregon,0.020619,Missouri,0.036426,Pennsylvania,0.006873,Rhode Island,0.008247,South Carolina,0.010309,Tennessee,0.028179,Texas,0.002749,Utah,0.008247,Vermont,0.015808,Virginia,0.041924,Washington,0.004811,West Virginia,0.006873,Montana,0.002062,Mississippi,0.001375,Alaska,0.00756,Hawaii,0.035052,Arizona,0.004811,Arkansas,0.12646,California,0.019931,Colorado,0.018557,Connecticut,0.004811,Delaware,0.002062,"Washington, District of Columbia",0.061168,Florida,0.010997,Georgia,0.005498,Idaho,0.016495,Minnesota,0.034364,Illinois,0.019931,Indiana,0.00756,Iowa,0.006873,Kansas,0.009622,Kentucky,0.004811,Louisiana,0.006186,Maine,0.013746,Maryland,0.023368,Massachusetts,0.030928,Michigan,0.012371,Wisconsin,,,,
"President Trump’s incessant Twitter attacks on Rashida Tlaib are not surprising, but they are still disgusting. Every time he presses “Tweet,” he openly fans the flames of racist attacks against her.

But Rashida isn’t afraid to take him on, or to stand unequivocally with working people against Trump. That’s why the Working Families Party is so proud to endorse her, and why it is so important to show that we have her back. Split a donation between Rashida Tlaib and WFP today.",2019-08-16T18:06:24+0000,Working Families Party,0,99,0,999,0.125,California,0.125,Louisiana,0.125,New Jersey,0.25,New York,0.125,Pennsylvania,0.125,Washington,0.125,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Trump’s racist attacks on Rep. Ilhan Omar are some of the most vile we've ever seen from an elected official. That’s why it’s so important that we stand with Ilhan and show her and Trump that the Working Families Party has her back.

Split a donation between WFP and Representative Omar right now ↓",2019-08-16T18:06:24+0000,Working Families Party,0,99,0,999,0.005525,Alabama,0.038674,Arizona,0.016575,Wisconsin,0.01105,Minnesota,0.005525,Missouri,0.01105,Nevada,0.005525,North Carolina,0.005525,Rhode Island,0.149171,California,0.016575,Utah,0.027624,Colorado,0.071823,Florida,0.082873,New Jersey,0.127072,New York,0.049724,Pennsylvania,0.016575,Tennessee,0.016575,Virginia,0.022099,Texas,0.022099,Connecticut,0.01105,Maine,0.01105,"Washington, District of Columbia",0.016575,Georgia,0.005525,Idaho,0.033149,Illinois,0.01105,Indiana,0.005525,Kentucky,0.022099,Maryland,0.005525,South Dakota,0.022099,Massachusetts,0.033149,Michigan,0.005525,New Hampshire,0.038674,Ohio,0.005525,Oklahoma,0.027624,Oregon,0.01105,South Carolina,0.033149,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Trump’s incessant Twitter attacks on Rashida Tlaib are not surprising, but they are still disgusting. Every time he presses “Tweet,” he openly fans the flames of racist attacks against her.

But Rashida isn’t afraid to take him on, or to stand unequivocally with working people against Trump. That’s why the Working Families Party is so proud to endorse her, and why it is so important to show that we have her back. Split a donation between Rashida Tlaib and WFP today.",2019-08-16T17:54:00+0000,Working Families Party,0,99,0,999,0.028571,Connecticut,0.014286,Washington,0.028571,Oregon,0.014286,New Jersey,0.028571,Minnesota,0.042857,Louisiana,0.057143,Kentucky,0.014286,Kansas,0.028571,Colorado,0.214286,California,0.014286,Arizona,0.042857,Wisconsin,0.014286,West Virginia,0.085714,Texas,0.071429,Florida,0.014286,Tennessee,0.014286,Oklahoma,0.028571,North Carolina,0.014286,New York,0.014286,Nevada,0.014286,Nebraska,0.028571,Missouri,0.014286,Michigan,0.042857,Maryland,0.042857,Iowa,0.028571,Illinois,0.042857,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"President Trump’s racist attacks on Rep. Ilhan Omar are some of the most vile we've ever seen from an elected official. That’s why it’s so important that we stand with Ilhan and show her and Trump that the Working Families Party has her back.

Split a donation between WFP and Representative Omar right now ↓",2019-08-16T17:50:00+0000,Working Families Party,0,99,0,999,0.001148,South Dakota,0.002296,North Dakota,0.017222,Missouri,0.003444,Montana,0.003444,Nebraska,0.010333,Nevada,0.003444,New Hampshire,0.022962,New Jersey,0.005741,New Mexico,0.070034,New York,0.034443,North Carolina,0.028703,Ohio,0.014925,Minnesota,0.010333,Oklahoma,0.016073,Oregon,0.041332,Pennsylvania,0.004592,Rhode Island,0.010333,South Carolina,0.013777,Tennessee,0.072331,Texas,0.008037,Utah,0.019518,Virginia,0.034443,Washington,0.003444,Mississippi,0.032147,Michigan,0.002296,West Virginia,0.006889,"Washington, District of Columbia",0.001148,Idaho,0.001148,Vermont,0.002296,Wyoming,0.010333,Alabama,0.030999,Arizona,0.009185,Arkansas,0.130884,California,0.017222,Colorado,0.004592,Connecticut,0.003444,Delaware,0.0907,Florida,0.026406,Massachusetts,0.029851,Georgia,0.005741,Hawaii,0.030999,Illinois,0.022962,Indiana,0.016073,Iowa,0.010333,Kansas,0.014925,Kentucky,0.012629,Louisiana,0.003444,Maine,0.01837,Maryland,0.012629,Wisconsin,,
