ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"We just found out that Tom Steyer has reached the 130,000 donor threshold and is only one poll away from making the September debate stage.

With Andrew Yang, Kamala Harris, Joe Biden, Elizabeth Warren, Bernie Sanders, Pete Buttigieg, Beto O’Rourke, and Amy Klobuchar all qualified for the fall debates, now is not the time for our campaign to fall behind.

Will you step up and donate right now to help us reach our goals?",2019-08-14T19:35:34+0000,Cory 2020,0,99,0,999,0.001309,Montana,0.015707,Oregon,0.009162,Nevada,0.010471,New Hampshire,0.044503,New Jersey,0.005236,New Mexico,0.102094,New York,0.026178,North Carolina,0.001309,North Dakota,0.031414,Ohio,0.002618,Oklahoma,0.054974,Pennsylvania,0.007853,Missouri,0.003927,Rhode Island,0.014398,South Carolina,0.013089,Tennessee,0.053665,Texas,0.001309,Utah,0.001309,Vermont,0.032723,Virginia,0.02356,Washington,0.003927,West Virginia,0.010471,Wisconsin,0.007853,Nebraska,0.022251,Minnesota,0.005236,Alabama,0.015707,Georgia,0.003927,Alaska,0.032723,Arizona,0.005236,Arkansas,0.124346,California,0.032723,Colorado,0.009162,Connecticut,0.005236,Delaware,0.013089,"Washington, District of Columbia",0.058901,Florida,0.002618,Hawaii,0.040576,Michigan,0.002618,Idaho,0.036649,Illinois,0.013089,Indiana,0.014398,Iowa,0.001309,Kansas,0.003927,Kentucky,0.003927,Louisiana,0.005236,Maine,0.032723,Maryland,0.034031,Massachusetts,0.001309,Wyoming,,,,
"We just found out that Tom Steyer has reached the 130,000 donor threshold and is only one poll away from making the September debate stage.

With Andrew Yang, Kamala Harris, Joe Biden, Elizabeth Warren, Bernie Sanders, Pete Buttigieg, Beto O’Rourke, and Amy Klobuchar all qualified for the fall debates, now is not the time for our campaign to fall behind.

Will you step up and donate right now to help us reach our goals?",2019-08-14T19:35:34+0000,Cory 2020,0,99,0,999,0.004082,Alabama,0.040816,Ohio,0.032653,Michigan,0.040816,Minnesota,0.012245,Missouri,0.008163,Nevada,0.028571,New Jersey,0.069388,New York,0.04898,North Carolina,0.040816,Pennsylvania,0.044898,Maryland,0.004082,Rhode Island,0.008163,Tennessee,0.061224,Texas,0.004082,Utah,0.044898,Virginia,0.020408,Washington,0.012245,West Virginia,0.032653,Massachusetts,0.008163,Maine,0.004082,Louisiana,0.097959,California,0.004082,Nebraska,0.004082,New Mexico,0.004082,Oklahoma,0.016327,Oregon,0.012245,South Carolina,0.020408,Arizona,0.004082,Arkansas,0.016327,Colorado,0.012245,Kentucky,0.016327,Connecticut,0.016327,"Washington, District of Columbia",0.053061,Florida,0.028571,Georgia,0.057143,Illinois,0.016327,Indiana,0.020408,Iowa,0.008163,Kansas,0.020408,Wisconsin,,,,,,,,,,,,,,,,,,,,,,
"We just found out that Tom Steyer has reached the 130,000 donor threshold and is only one poll away from making the September debate stage.

With Andrew Yang, Kamala Harris, Joe Biden, Elizabeth Warren, Bernie Sanders, Pete Buttigieg, Beto O’Rourke, and Amy Klobuchar all qualified for the fall debates, now is not the time for our campaign to fall behind.

Will you step up and donate right now to help us reach our goals?",2019-08-14T19:35:25+0000,Cory 2020,0,99,0,999,0.041667,Maryland,0.041667,Michigan,0.083333,Virginia,0.041667,Utah,0.083333,Texas,0.041667,Rhode Island,0.041667,North Carolina,0.125,New York,0.041667,Massachusetts,0.041667,Wisconsin,0.041667,Maine,0.041667,Indiana,0.125,Georgia,0.083333,Florida,0.041667,Colorado,0.041667,California,0.041667,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We just found out that Tom Steyer has reached the 130,000 donor threshold and is only one poll away from making the September debate stage.

With Andrew Yang, Kamala Harris, Joe Biden, Elizabeth Warren, Bernie Sanders, Pete Buttigieg, Beto O’Rourke, and Amy Klobuchar all qualified for the fall debates, now is not the time for our campaign to fall behind.

Will you step up and donate right now to help us reach our goals?",2019-08-14T19:35:24+0000,Cory 2020,0,99,0,999,0.010526,Alaska,0.010526,Tennessee,0.042105,Virginia,0.084211,Texas,0.063158,Pennsylvania,0.010526,Oregon,0.073684,Ohio,0.105263,New York,0.010526,Missouri,0.010526,Maryland,0.010526,Indiana,0.031579,Illinois,0.021053,Georgia,0.042105,Florida,0.189474,California,0.010526,Wisconsin,0.010526,Oklahoma,0.010526,Arizona,0.021053,Kansas,0.021053,Arkansas,0.010526,Colorado,0.010526,Connecticut,0.021053,"Washington, District of Columbia",0.010526,Idaho,0.010526,Iowa,0.021053,Massachusetts,0.031579,North Carolina,0.010526,Minnesota,0.010526,Montana,0.010526,Nebraska,0.010526,Nevada,0.010526,New Jersey,0.010526,New Mexico,0.031579,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We just found out that Tom Steyer has reached the 130,000 donor threshold and is only one poll away from making the September debate stage.

With Andrew Yang, Kamala Harris, Joe Biden, Elizabeth Warren, Bernie Sanders, Pete Buttigieg, Beto O’Rourke, and Amy Klobuchar all qualified for the fall debates, now is not the time for our campaign to fall behind.

Will you step up and donate right now to help us reach our goals?",2019-08-14T19:35:16+0000,Cory 2020,0,99,1000,4999,0.002567,Nebraska,0.01027,Oklahoma,0.017972,Missouri,0.001926,Montana,0.004493,Nevada,0.012195,New Hampshire,0.04172,New Jersey,0.003209,New Mexico,0.08344,New York,0.017972,North Carolina,0.025032,Ohio,0.016046,Oregon,0.028241,Minnesota,0.045571,Pennsylvania,0.005777,Rhode Island,0.008986,South Carolina,0.012195,Tennessee,0.054557,Texas,0.00706,Utah,0.007702,Vermont,0.023107,Virginia,0.050064,Washington,0.002567,West Virginia,0.003851,Mississippi,0.016688,Michigan,0.001284,Wyoming,0.041078,Florida,0.006418,Alabama,0.003851,Alaska,0.025032,Arizona,0.008344,Arkansas,0.143774,California,0.019255,Colorado,0.011553,Connecticut,0.003851,Delaware,0.008986,"Washington, District of Columbia",0.023107,Georgia,0.037227,Massachusetts,0.005135,Hawaii,0.002567,Idaho,0.053273,Illinois,0.019897,Indiana,0.016688,Iowa,0.009628,Kansas,0.01027,Kentucky,0.002567,Louisiana,0.005777,Maine,0.019255,Maryland,0.017972,Wisconsin,,,,
"We just found out that Tom Steyer has reached the 130,000 donor threshold and is only one poll away from making the September debate stage.

With Andrew Yang, Kamala Harris, Joe Biden, Elizabeth Warren, Bernie Sanders, Pete Buttigieg, Beto O’Rourke, and Amy Klobuchar all qualified for the fall debates, now is not the time for our campaign to fall behind.

Will you step up and donate right now to help us reach our goals?",2019-08-14T19:35:15+0000,Cory 2020,0,99,1000,4999,0.002372,Mississippi,0.037476,Pennsylvania,0.008539,Nevada,0.009488,New Hampshire,0.037476,New Jersey,0.004744,New Mexico,0.067362,New York,0.020873,North Carolina,0.003321,North Dakota,0.039374,Ohio,0.008539,Oklahoma,0.020873,Oregon,0.00759,Rhode Island,0.004269,Montana,0.013283,South Carolina,0.002846,South Dakota,0.018975,Tennessee,0.053605,Texas,0.005693,Utah,0.004744,Vermont,0.02704,Virginia,0.045066,Washington,0.004269,West Virginia,0.018501,Wisconsin,0.006167,Nebraska,0.018975,Missouri,0.006167,Alabama,0.005218,Hawaii,0.004744,Alaska,0.018501,Arizona,0.004744,Arkansas,0.113852,California,0.029886,Colorado,0.014231,Connecticut,0.003321,Delaware,0.008539,"Washington, District of Columbia",0.048861,Florida,0.012808,Georgia,0.003795,Idaho,0.025142,Minnesota,0.047438,Illinois,0.023245,Indiana,0.020873,Iowa,0.009962,Kansas,0.010436,Kentucky,0.009013,Louisiana,0.00759,Maine,0.021347,Maryland,0.034156,Massachusetts,0.024194,Michigan,0.000474,Wyoming
"We just found out that Tom Steyer has reached the 130,000 donor threshold and is only one poll away from making the September debate stage.

With Andrew Yang, Kamala Harris, Joe Biden, Elizabeth Warren, Bernie Sanders, Pete Buttigieg, Beto O’Rourke, and Amy Klobuchar all qualified for the fall debates, now is not the time for our campaign to fall behind.

Will you step up and donate right now to help us reach our goals?",2019-08-14T19:35:15+0000,Cory 2020,0,99,1000,4999,0.002327,North Dakota,0.040721,Pennsylvania,0.00349,Nebraska,0.007563,Nevada,0.007563,New Hampshire,0.032577,New Jersey,0.006981,New Mexico,0.08726,New York,0.025596,North Carolina,0.037813,Ohio,0.008144,Oklahoma,0.018615,Oregon,0.004072,Rhode Island,0.015707,Missouri,0.009889,South Carolina,0.001163,South Dakota,0.018034,Tennessee,0.04712,Texas,0.005236,Utah,0.005236,Vermont,0.029087,Virginia,0.029668,Washington,0.004654,West Virginia,0.023851,Wisconsin,0.004072,Montana,0.002909,Mississippi,0.009889,Alabama,0.006981,Hawaii,0.001745,Alaska,0.011635,Arizona,0.004072,Arkansas,0.107039,California,0.01687,Colorado,0.009889,Connecticut,0.002909,Delaware,0.016289,"Washington, District of Columbia",0.048284,Florida,0.020942,Georgia,0.004072,Idaho,0.024433,Minnesota,0.051774,Illinois,0.026178,Indiana,0.027341,Iowa,0.009308,Kansas,0.014543,Kentucky,0.008144,Louisiana,0.007563,Maine,0.023269,Maryland,0.034904,Massachusetts,0.03025,Michigan,0.002327,Wyoming
"Team, my finance director just let me know that we are only $100k short of reaching our $350k goal by midnight tonight. Help us stay on track by contributing a few dollars today.

We need to hit these goals to keep up our momentum. Can I count on you to chip in?",2019-08-14T14:09:42+0000,Cory 2020,0,99,0,999,0.010309,Alabama,0.030928,Minnesota,0.051546,Washington,0.020619,Virginia,0.010309,Utah,0.082474,Texas,0.061856,Pennsylvania,0.030928,Oregon,0.010309,North Dakota,0.010309,North Carolina,0.072165,New York,0.051546,New Jersey,0.010309,New Hampshire,0.010309,Montana,0.041237,Missouri,0.041237,Michigan,0.010309,Arizona,0.041237,Massachusetts,0.010309,Maryland,0.010309,Louisiana,0.010309,Kansas,0.061856,Iowa,0.020619,Indiana,0.051546,Illinois,0.010309,Idaho,0.030928,Georgia,0.020619,Florida,0.010309,"Washington, District of Columbia",0.010309,Connecticut,0.010309,Colorado,0.092784,California,0.051546,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Team, my finance director just let me know that we are only $100k short of reaching our $350k goal by midnight tonight. Help us stay on track by contributing a few dollars today.

We need to hit these goals to keep up our momentum. Can I count on you to chip in?",2019-08-14T14:09:37+0000,Cory 2020,0,99,0,999,0.012048,Alabama,0.024096,Minnesota,0.012048,West Virginia,0.012048,Washington,0.036145,Texas,0.012048,Tennessee,0.060241,Pennsylvania,0.024096,Oklahoma,0.036145,Ohio,0.024096,North Carolina,0.072289,New York,0.012048,New Mexico,0.036145,New Jersey,0.024096,New Hampshire,0.012048,Nevada,0.024096,Nebraska,0.036145,Michigan,0.048193,Arizona,0.036145,Massachusetts,0.036145,Maryland,0.012048,Louisiana,0.012048,Kansas,0.036145,Iowa,0.012048,Indiana,0.048193,Illinois,0.012048,Hawaii,0.024096,Georgia,0.060241,Florida,0.024096,"Washington, District of Columbia",0.012048,Connecticut,0.024096,Colorado,0.108434,California,0.024096,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Team, my finance director just let me know that we are only $100k short of reaching our $350k goal by midnight tonight. Help us stay on track by contributing a few dollars today.

We need to hit these goals to keep up our momentum. Can I count on you to chip in?",2019-08-14T14:09:32+0000,Cory 2020,0,99,0,999,0.111111,California,0.111111,Colorado,0.222222,Florida,0.111111,Michigan,0.111111,New Jersey,0.111111,New York,0.111111,Oklahoma,0.111111,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Team, my finance director just let me know that we are only $100k short of reaching our $350k goal by midnight tonight. Help us stay on track by contributing a few dollars today.

We need to hit these goals to keep up our momentum. Can I count on you to chip in?",2019-08-14T14:09:27+0000,Cory 2020,0,99,0,999,0.333333,"Washington, District of Columbia",0.333333,Maryland,0.333333,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Team, my finance director just let me know that we are only $100k short of reaching our $350k goal by midnight tonight. Help us stay on track by contributing a few dollars today.

We need to hit these goals to keep up our momentum. Can I count on you to chip in?",2019-08-14T14:09:21+0000,Cory 2020,0,99,0,999,0.071429,California,0.071429,New York,0.107143,Virginia,0.035714,Texas,0.035714,South Carolina,0.035714,Rhode Island,0.035714,Pennsylvania,0.035714,Oregon,0.035714,Oklahoma,0.035714,Ohio,0.035714,New Mexico,0.035714,Colorado,0.035714,New Jersey,0.035714,Minnesota,0.035714,Michigan,0.071429,Massachusetts,0.035714,Louisiana,0.035714,Kentucky,0.035714,Illinois,0.035714,Georgia,0.071429,Florida,0.035714,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Team, my finance director just let me know that we are only $100k short of reaching our $350k goal by midnight tonight. Help us stay on track by contributing a few dollars today.

We need to hit these goals to keep up our momentum. Can I count on you to chip in?",2019-08-14T14:09:16+0000,Cory 2020,0,99,0,999,0.108696,California,0.043478,New York,0.021739,West Virginia,0.065217,Washington,0.043478,Virginia,0.021739,Utah,0.043478,Texas,0.021739,South Carolina,0.021739,Rhode Island,0.021739,Pennsylvania,0.065217,North Carolina,0.043478,New Jersey,0.021739,Colorado,0.043478,Nevada,0.043478,Massachusetts,0.043478,Maryland,0.021739,Louisiana,0.043478,Iowa,0.086957,Illinois,0.108696,Georgia,0.021739,Florida,0.021739,Delaware,0.021739,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Team, my finance director just let me know that we are only $100k short of reaching our $350k goal by midnight tonight. Help us stay on track by contributing a few dollars today.

We need to hit these goals to keep up our momentum. Can I count on you to chip in?",2019-08-14T14:09:14+0000,Cory 2020,0,99,0,999,0.5,Arkansas,0.5,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thank you so much for your help toward hitting our $350K goal by midnight tonight. We are less than $100k away and if you all continue to step up to support me, I know we can do it.

With more and more candidates qualifying for the next debate every day — nine candidates have qualified so far — we need to make sure our underdog campaign stands out.

Will you chip in to help us amplify our campaign’s message and reach this goal?",2019-08-14T14:09:11+0000,Cory 2020,0,99,0,999,0.072727,California,0.036364,Minnesota,0.018182,Vermont,0.036364,Texas,0.036364,Tennessee,0.072727,Pennsylvania,0.018182,Oklahoma,0.018182,Ohio,0.127273,New York,0.054545,New Jersey,0.018182,Nevada,0.036364,Missouri,0.018182,Massachusetts,0.036364,Colorado,0.018182,Maryland,0.018182,Maine,0.036364,Kentucky,0.018182,Kansas,0.018182,Iowa,0.018182,Indiana,0.018182,Illinois,0.036364,Georgia,0.109091,Florida,0.054545,"Washington, District of Columbia",0.054545,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thank you so much for your help toward hitting our $350K goal by midnight tonight. We are less than $100k away and if you all continue to step up to support me, I know we can do it.

With more and more candidates qualifying for the next debate every day — nine candidates have qualified so far — we need to make sure our underdog campaign stands out.

Will you chip in to help us amplify our campaign’s message and reach this goal?",2019-08-14T14:09:07+0000,Cory 2020,0,99,0,999,0.006289,Alabama,0.009434,Rhode Island,0.062893,New Jersey,0.012579,New Mexico,0.072327,New York,0.028302,North Carolina,0.034591,Ohio,0.006289,Oklahoma,0.018868,Oregon,0.031447,Pennsylvania,0.003145,South Carolina,0.018868,Nevada,0.015723,Tennessee,0.056604,Texas,0.003145,Utah,0.009434,Vermont,0.037736,Virginia,0.037736,Washington,0.003145,West Virginia,0.012579,Wisconsin,0.015723,New Hampshire,0.006289,Nebraska,0.022013,Arizona,0.04717,Indiana,0.116352,California,0.022013,Colorado,0.009434,Connecticut,0.012579,"Washington, District of Columbia",0.037736,Florida,0.012579,Georgia,0.006289,Idaho,0.028302,Illinois,0.034591,Iowa,0.006289,Montana,0.006289,Kentucky,0.009434,Maine,0.015723,Maryland,0.022013,Massachusetts,0.040881,Michigan,0.025157,Minnesota,0.006289,Mississippi,0.012579,Missouri,0.003145,Wyoming,,,,,,,,,,,,,,,,
"Team, my finance director just let me know that we are only $100k short of reaching our $350k goal by midnight tonight. Help us stay on track by contributing a few dollars today.

We need to hit these goals to keep up our momentum. Can I count on you to chip in?",2019-08-14T14:09:07+0000,Cory 2020,0,99,0,999,0.008197,Alabama,0.008197,Rhode Island,0.04918,New York,0.016393,North Carolina,0.02459,Ohio,0.008197,Oklahoma,0.040984,Oregon,0.040984,Pennsylvania,0.008197,South Carolina,0.040984,New Jersey,0.008197,South Dakota,0.032787,Tennessee,0.04918,Texas,0.016393,Virginia,0.016393,Washington,0.016393,West Virginia,0.016393,Wisconsin,0.008197,New Mexico,0.016393,New Hampshire,0.065574,Arizona,0.04918,Illinois,0.008197,Arkansas,0.090164,California,0.008197,Colorado,0.02459,Connecticut,0.032787,"Washington, District of Columbia",0.090164,Florida,0.008197,Hawaii,0.032787,Indiana,0.008197,Nebraska,0.016393,Iowa,0.008197,Kansas,0.008197,Maine,0.008197,Maryland,0.04918,Massachusetts,0.040984,Michigan,0.016393,Missouri,0.008197,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,
"Team, my finance director just let me know that we are only $100k short of reaching our $350k goal by midnight tonight. Help us stay on track by contributing a few dollars today.

We need to hit these goals to keep up our momentum. Can I count on you to chip in?",2019-08-14T14:09:02+0000,Cory 2020,0,99,0,999,0.018868,Alabama,0.009434,Mississippi,0.056604,Washington,0.009434,Virginia,0.103774,Texas,0.018868,Tennessee,0.018868,South Carolina,0.018868,Pennsylvania,0.009434,Oregon,0.009434,Ohio,0.066038,North Carolina,0.122642,New York,0.009434,New Mexico,0.037736,New Jersey,0.009434,Montana,0.028302,Missouri,0.028302,Minnesota,0.028302,Arizona,0.04717,Illinois,0.09434,California,0.009434,Connecticut,0.009434,"Washington, District of Columbia",0.056604,Florida,0.028302,Georgia,0.009434,Idaho,0.018868,Indiana,0.009434,Michigan,0.009434,Iowa,0.009434,Kansas,0.018868,Kentucky,0.009434,Louisiana,0.018868,Maryland,0.028302,Massachusetts,0.018868,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Team, my finance director just let me know that we are only $100k short of reaching our $350k goal by midnight tonight. Help us stay on track by contributing a few dollars today.

We need to hit these goals to keep up our momentum. Can I count on you to chip in?",2019-08-14T14:09:00+0000,Cory 2020,0,99,0,999,0.011111,Arizona,0.011111,South Carolina,0.011111,North Carolina,0.011111,Ohio,0.011111,Oklahoma,0.011111,Oregon,0.077778,Pennsylvania,0.011111,Rhode Island,0.011111,South Dakota,0.011111,New Mexico,0.022222,Tennessee,0.022222,Texas,0.011111,Utah,0.011111,Vermont,0.044444,Virginia,0.044444,Washington,0.066667,New York,0.033333,New Jersey,0.111111,California,0.044444,Iowa,0.022222,Colorado,0.022222,Connecticut,0.011111,"Washington, District of Columbia",0.044444,Florida,0.022222,Georgia,0.055556,Illinois,0.022222,Kentucky,0.011111,New Hampshire,0.022222,Maine,0.033333,Maryland,0.022222,Massachusetts,0.044444,Michigan,0.022222,Minnesota,0.011111,Mississippi,0.033333,Missouri,0.011111,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thank you so much for your help toward hitting our $350K goal by midnight tonight. We are less than $100k away and if you all continue to step up to support me, I know we can do it.

With more and more candidates qualifying for the next debate every day — nine candidates have qualified so far — we need to make sure our underdog campaign stands out.

Will you chip in to help us amplify our campaign’s message and reach this goal?",2019-08-14T14:08:57+0000,Cory 2020,0,99,0,999,0.5,Connecticut,0.5,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"My campaign manager woke me up this morning with the best news — I’m polling at 6% in the early primary states, neck and neck with Kamala Harris and Pete Buttigieg. I wouldn’t be here without you. Let’s keep up the momentum, team!

Will you chip in to keep our campaign going strong?",2019-08-14T13:57:54+0000,Cory 2020,0,99,0,999,0.007179,Alabama,0.046154,Illinois,0.06359,Texas,0.003077,Utah,0.002051,Vermont,0.011282,Washington,0.005128,West Virginia,0.02359,Wisconsin,0.001026,Wyoming,0.020513,Colorado,0.050256,Florida,0.009231,Maine,0.001026,South Dakota,0.060513,Massachusetts,0.037949,Michigan,0.030769,Minnesota,0.004103,Nevada,0.092308,New York,0.030769,North Carolina,0.008205,Oregon,0.022564,Virginia,0.050256,California,0.001026,Alaska,0.013333,Tennessee,0.010256,South Carolina,0.013333,Arizona,0.007179,Louisiana,0.003077,Arkansas,0.021538,Connecticut,0.003077,Delaware,0.015385,"Washington, District of Columbia",0.037949,Georgia,0.002051,Hawaii,0.003077,Idaho,0.008205,Iowa,0.007179,Kansas,0.015385,Kentucky,0.02359,Maryland,0.004103,Rhode Island,0.002051,Mississippi,0.01641,Missouri,0.002051,Montana,0.011282,Nebraska,0.004103,New Hampshire,0.071795,New Jersey,0.007179,New Mexico,0.030769,Ohio,0.009231,Oklahoma,0.050256,Pennsylvania,0.02359,Indiana,,
"🚨MOMENTUM ALERT 🚨In the most recent poll of the early primary states, Cory Booker is at 6% — neck and neck with Kamala Harris and Pete Buttigieg. Help him keep up the momentum today. 

Will you chip in to keep our campaign going strong?",2019-08-14T12:50:10+0000,Cory 2020,0,99,0,999,0.001538,Alaska,0.010769,Oklahoma,0.023077,Missouri,0.007692,Nebraska,0.010769,New Hampshire,0.044615,New Jersey,0.012308,New Mexico,0.064615,New York,0.038462,North Carolina,0.003077,North Dakota,0.030769,Ohio,0.015385,Oregon,0.032308,Michigan,0.044615,Pennsylvania,0.003077,Rhode Island,0.023077,South Carolina,0.001538,South Dakota,0.024615,Tennessee,0.055385,Texas,0.003077,Utah,0.009231,Vermont,0.021538,Virginia,0.029231,Washington,0.018462,Minnesota,0.052308,Massachusetts,0.001538,Montana,0.009231,"Washington, District of Columbia",0.003077,Nevada,0.001538,West Virginia,0.001538,Arkansas,0.006154,Alabama,0.015385,Arizona,0.067692,California,0.029231,Colorado,0.013846,Connecticut,0.006154,Delaware,0.053846,Florida,0.015385,Maryland,0.024615,Georgia,0.006154,Hawaii,0.004615,Idaho,0.046154,Illinois,0.027692,Indiana,0.018462,Iowa,0.009231,Kansas,0.016923,Kentucky,0.009231,Louisiana,0.003077,Maine,0.027692,Wisconsin,,,,
"🚨MOMENTUM ALERT 🚨In the most recent poll of the early primary states, Cory Booker is at 6% — neck and neck with Kamala Harris and Pete Buttigieg. Help him keep up the momentum today. 

Will you chip in to keep our campaign going strong?",2019-08-14T12:49:31+0000,Cory 2020,0,99,0,999,1,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*** POLITICAL OPINION-EDITORIAL ***

""Cory Booker: Paying It Forward and Why I Fight""
by U.S. Senator Cory Booker

In 1936, my dad was born in a small, segregated town in the mountains of North Carolina. He was born to a single mom who had health problems and a family who could not care for him, so a local family took him in and raised him as their own. He had no source of financial support and no tradition of college in his family, so my dad never considered going to college. 

To read the remainder of the article: 
https://bit.ly/33wzyUS.",2019-08-14T00:28:13+0000,"Joseph C. Abraham of Unrelenting Media, Inc.",100,499,10000,49999,8.7E-5,Kentucky,0.01887,North Carolina,0.037652,Michigan,0.00713,Mississippi,0.013217,Missouri,0.027391,Nevada,0.073391,New Jersey,0.108783,New York,0.020261,Oklahoma,0.027217,Maryland,0.018174,Oregon,0.051217,Pennsylvania,0.011739,South Carolina,0.022609,Tennessee,0.11087,Texas,0.020348,Virginia,0.029391,Washington,0.027391,Massachusetts,0.009739,Louisiana,0.000174,Ohio,0.012522,Alabama,0.000696,Arkansas,0.000435,Unknown,8.7E-5,Iowa,8.7E-5,New Mexico,8.7E-5,Wisconsin,8.7E-5,Wyoming,0.057391,Arizona,0.021304,Indiana,0.090087,California,0.018609,Colorado,0.002261,Delaware,0.008348,"Washington, District of Columbia",0.072348,Florida,0.031739,Georgia,0.046783,Illinois,0.001478,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,
